iso_a0,pais,adm_1_name,ano,mes,agua_basica
BRA,Brazil,RORAIMA,2016,5,97.9218
BRA,Brazil,RORAIMA,2016,6,97.9218
BRA,Brazil,RORAIMA,2016,7,97.9218
BRA,Brazil,RORAIMA,2016,8,97.9218
BRA,Brazil,RORAIMA,2016,9,97.9218
BRA,Brazil,RORAIMA,2016,10,97.9218
BRA,Brazil,RORAIMA,2016,11,97.9218
BRA,Brazil,RORAIMA,2016,12,97.9218
BRA,Brazil,RORAIMA,2015,1,97.7078
BRA,Brazil,RORAIMA,2015,2,97.7078
BRA,Brazil,RORAIMA,2015,3,97.7078
BRA,Brazil,RORAIMA,2015,4,97.7078
BRA,Brazil,RORAIMA,2015,5,97.7078
BRA,Brazil,RORAIMA,2015,6,97.7078
BRA,Brazil,RORAIMA,2015,7,97.7078
BRA,Brazil,RORAIMA,2015,8,97.7078
BRA,Brazil,RORAIMA,2015,9,97.7078
BRA,Brazil,RORAIMA,2015,10,97.7078
BRA,Brazil,RORAIMA,2015,11,97.7078
BRA,Brazil,RORAIMA,2015,12,97.7078
BRA,Brazil,RORAIMA,2014,1,97.4719
BRA,Brazil,RORAIMA,2014,2,97.4719
BRA,Brazil,RORAIMA,2014,3,97.4719
BRA,Brazil,RORAIMA,2014,4,97.4719
BRA,Brazil,RORAIMA,2014,5,97.4719
BRA,Brazil,RORAIMA,2014,6,97.4719
BRA,Brazil,RORAIMA,2014,7,97.4719
BRA,Brazil,RORAIMA,2014,8,97.4719
BRA,Brazil,RORAIMA,2014,9,97.4719
BRA,Brazil,RORAIMA,2014,10,97.4719
BRA,Brazil,RORAIMA,2014,11,97.4719
BRA,Brazil,RORAIMA,2014,12,97.4719
BRA,Brazil,SANTA CATARINA,2022,1,99.6149
BRA,Brazil,SANTA CATARINA,2022,2,99.6149
BRA,Brazil,SANTA CATARINA,2022,3,99.6149
BRA,Brazil,SANTA CATARINA,2022,4,99.6149
BRA,Brazil,SANTA CATARINA,2022,5,99.6149
BRA,Brazil,SANTA CATARINA,2022,6,99.6149
BRA,Brazil,SANTA CATARINA,2022,7,99.6149
BRA,Brazil,SANTA CATARINA,2022,8,99.6149
BRA,Brazil,SANTA CATARINA,2022,9,99.6149
BRA,Brazil,SANTA CATARINA,2022,10,99.6149
BRA,Brazil,SANTA CATARINA,2022,11,99.6149
BRA,Brazil,SANTA CATARINA,2022,12,99.6149
BRA,Brazil,SANTA CATARINA,2021,1,99.4273
BRA,Brazil,SANTA CATARINA,2021,2,99.4273
BRA,Brazil,SANTA CATARINA,2021,3,99.4273
BRA,Brazil,SANTA CATARINA,2021,4,99.4273
BRA,Brazil,SANTA CATARINA,2021,5,99.4273
BRA,Brazil,SANTA CATARINA,2021,6,99.4273
BRA,Brazil,SANTA CATARINA,2021,7,99.4273
BRA,Brazil,SANTA CATARINA,2021,8,99.4273
BRA,Brazil,SANTA CATARINA,2021,9,99.4273
BRA,Brazil,SANTA CATARINA,2021,10,99.4273
BRA,Brazil,SANTA CATARINA,2021,11,99.4273
BRA,Brazil,SANTA CATARINA,2021,12,99.4273
BRA,Brazil,SANTA CATARINA,2020,1,99.0721
BRA,Brazil,SANTA CATARINA,2020,2,99.0721
BRA,Brazil,SANTA CATARINA,2020,3,99.0721
BRA,Brazil,SANTA CATARINA,2020,4,99.0721
BRA,Brazil,SANTA CATARINA,2020,5,99.0721
BRA,Brazil,SANTA CATARINA,2020,6,99.0721
BRA,Brazil,SANTA CATARINA,2020,7,99.0721
BRA,Brazil,SANTA CATARINA,2020,8,99.0721
BRA,Brazil,SANTA CATARINA,2020,9,99.0721
BRA,Brazil,SANTA CATARINA,2020,10,99.0721
BRA,Brazil,SANTA CATARINA,2020,11,99.0721
BRA,Brazil,SANTA CATARINA,2020,12,99.0721
BRA,Brazil,SANTA CATARINA,2019,1,98.7731
BRA,Brazil,SANTA CATARINA,2019,2,98.7731
BRA,Brazil,SANTA CATARINA,2019,3,98.7731
BRA,Brazil,SANTA CATARINA,2019,4,98.7731
BRA,Brazil,SANTA CATARINA,2019,5,98.7731
BRA,Brazil,SANTA CATARINA,2019,6,98.7731
BRA,Brazil,SANTA CATARINA,2019,7,98.7731
BRA,Brazil,SANTA CATARINA,2019,8,98.7731
BRA,Brazil,SANTA CATARINA,2019,9,98.7731
BRA,Brazil,SANTA CATARINA,2019,10,98.7731
BRA,Brazil,SANTA CATARINA,2019,11,98.7731
BRA,Brazil,SANTA CATARINA,2019,12,98.7731
BRA,Brazil,SANTA CATARINA,2018,1,98.558
BRA,Brazil,SANTA CATARINA,2018,2,98.558
BRA,Brazil,SANTA CATARINA,2018,3,98.558
BRA,Brazil,SANTA CATARINA,2018,4,98.558
BRA,Brazil,SANTA CATARINA,2018,5,98.558
BRA,Brazil,SANTA CATARINA,2018,6,98.558
BRA,Brazil,SANTA CATARINA,2018,7,98.558
BRA,Brazil,SANTA CATARINA,2018,8,98.558
BRA,Brazil,SANTA CATARINA,2018,9,98.558
BRA,Brazil,SANTA CATARINA,2018,10,98.558
BRA,Brazil,SANTA CATARINA,2018,11,98.558
BRA,Brazil,SANTA CATARINA,2018,12,98.558
BRA,Brazil,SANTA CATARINA,2017,1,98.1979
BRA,Brazil,SANTA CATARINA,2017,2,98.1979
BRA,Brazil,SANTA CATARINA,2017,3,98.1979
BRA,Brazil,SANTA CATARINA,2017,4,98.1979
BRA,Brazil,SANTA CATARINA,2017,5,98.1979
BRA,Brazil,SANTA CATARINA,2017,6,98.1979
BRA,Brazil,SANTA CATARINA,2017,7,98.1979
BRA,Brazil,SANTA CATARINA,2017,8,98.1979
BRA,Brazil,SANTA CATARINA,2017,9,98.1979
BRA,Brazil,SANTA CATARINA,2017,10,98.1979
BRA,Brazil,SANTA CATARINA,2017,11,98.1979
BRA,Brazil,SANTA CATARINA,2017,12,98.1979
BRA,Brazil,SANTA CATARINA,2016,1,97.9218
BRA,Brazil,SANTA CATARINA,2016,2,97.9218
BRA,Brazil,SANTA CATARINA,2016,3,97.9218
BRA,Brazil,SANTA CATARINA,2016,4,97.9218
BRA,Brazil,SANTA CATARINA,2016,5,97.9218
BRA,Brazil,SANTA CATARINA,2016,6,97.9218
BRA,Brazil,SANTA CATARINA,2016,7,97.9218
BRA,Brazil,SANTA CATARINA,2016,8,97.9218
BRA,Brazil,SANTA CATARINA,2016,9,97.9218
BRA,Brazil,SANTA CATARINA,2016,10,97.9218
BRA,Brazil,SANTA CATARINA,2016,11,97.9218
BRA,Brazil,SANTA CATARINA,2016,12,97.9218
BRA,Brazil,SANTA CATARINA,2015,1,97.7078
BRA,Brazil,SANTA CATARINA,2015,2,97.7078
BRA,Brazil,SANTA CATARINA,2015,3,97.7078
BRA,Brazil,SANTA CATARINA,2015,4,97.7078
BRA,Brazil,SANTA CATARINA,2015,5,97.7078
BRA,Brazil,SANTA CATARINA,2015,6,97.7078
BRA,Brazil,SANTA CATARINA,2015,7,97.7078
BRA,Brazil,SANTA CATARINA,2015,8,97.7078
BRA,Brazil,SANTA CATARINA,2015,9,97.7078
BRA,Brazil,SANTA CATARINA,2015,10,97.7078
BRA,Brazil,SANTA CATARINA,2015,11,97.7078
BRA,Brazil,SANTA CATARINA,2015,12,97.7078
BRA,Brazil,SANTA CATARINA,2014,1,97.4719
BRA,Brazil,SANTA CATARINA,2014,2,97.4719
BRA,Brazil,SANTA CATARINA,2014,3,97.4719
BRA,Brazil,SANTA CATARINA,2014,4,97.4719
BRA,Brazil,SANTA CATARINA,2014,5,97.4719
BRA,Brazil,SANTA CATARINA,2014,6,97.4719
BRA,Brazil,SANTA CATARINA,2014,7,97.4719
BRA,Brazil,SANTA CATARINA,2014,8,97.4719
BRA,Brazil,SANTA CATARINA,2014,9,97.4719
BRA,Brazil,SANTA CATARINA,2014,10,97.4719
BRA,Brazil,SANTA CATARINA,2014,11,97.4719
BRA,Brazil,SANTA CATARINA,2014,12,97.4719
BRA,Brazil,SAO PAULO,2022,1,99.6149
BRA,Brazil,SAO PAULO,2022,2,99.6149
BRA,Brazil,SAO PAULO,2022,3,99.6149
BRA,Brazil,SAO PAULO,2022,4,99.6149
BRA,Brazil,SAO PAULO,2022,5,99.6149
BRA,Brazil,SAO PAULO,2022,6,99.6149
BRA,Brazil,SAO PAULO,2022,7,99.6149
BRA,Brazil,SAO PAULO,2022,8,99.6149
BRA,Brazil,SAO PAULO,2022,9,99.6149
BRA,Brazil,SAO PAULO,2022,10,99.6149
BRA,Brazil,SAO PAULO,2022,11,99.6149
BRA,Brazil,SAO PAULO,2022,12,99.6149
BRA,Brazil,SAO PAULO,2021,1,99.4273
BRA,Brazil,SAO PAULO,2021,2,99.4273
BRA,Brazil,SAO PAULO,2021,3,99.4273
BRA,Brazil,SAO PAULO,2021,4,99.4273
BRA,Brazil,SAO PAULO,2021,5,99.4273
BRA,Brazil,SAO PAULO,2021,6,99.4273
BRA,Brazil,SAO PAULO,2021,7,99.4273
BRA,Brazil,SAO PAULO,2021,8,99.4273
BRA,Brazil,SAO PAULO,2021,9,99.4273
BRA,Brazil,SAO PAULO,2021,10,99.4273
BRA,Brazil,SAO PAULO,2021,11,99.4273
BRA,Brazil,SAO PAULO,2021,12,99.4273
BRA,Brazil,SAO PAULO,2020,1,99.0721
BRA,Brazil,SAO PAULO,2020,2,99.0721
BRA,Brazil,SAO PAULO,2020,3,99.0721
BRA,Brazil,SAO PAULO,2020,4,99.0721
BRA,Brazil,SAO PAULO,2020,5,99.0721
BRA,Brazil,SAO PAULO,2020,6,99.0721
BRA,Brazil,SAO PAULO,2020,7,99.0721
BRA,Brazil,SAO PAULO,2020,8,99.0721
BRA,Brazil,SAO PAULO,2020,9,99.0721
BRA,Brazil,SAO PAULO,2020,10,99.0721
BRA,Brazil,SAO PAULO,2020,11,99.0721
BRA,Brazil,SAO PAULO,2020,12,99.0721
BRA,Brazil,SAO PAULO,2019,1,98.7731
BRA,Brazil,SAO PAULO,2019,2,98.7731
BRA,Brazil,SAO PAULO,2019,3,98.7731
BRA,Brazil,SAO PAULO,2019,4,98.7731
BRA,Brazil,SAO PAULO,2019,5,98.7731
BRA,Brazil,SAO PAULO,2019,6,98.7731
BRA,Brazil,SAO PAULO,2019,7,98.7731
BRA,Brazil,SAO PAULO,2019,8,98.7731
BRA,Brazil,SAO PAULO,2019,9,98.7731
BRA,Brazil,SAO PAULO,2019,10,98.7731
BRA,Brazil,SAO PAULO,2019,11,98.7731
BRA,Brazil,SAO PAULO,2019,12,98.7731
BRA,Brazil,SAO PAULO,2018,1,98.558
BRA,Brazil,SAO PAULO,2018,2,98.558
BRA,Brazil,SAO PAULO,2018,3,98.558
BRA,Brazil,SAO PAULO,2018,4,98.558
BRA,Brazil,SAO PAULO,2018,5,98.558
BRA,Brazil,SAO PAULO,2018,6,98.558
BRA,Brazil,SAO PAULO,2018,7,98.558
BRA,Brazil,SAO PAULO,2018,8,98.558
BRA,Brazil,SAO PAULO,2018,9,98.558
BRA,Brazil,SAO PAULO,2018,10,98.558
BRA,Brazil,SAO PAULO,2018,11,98.558
BRA,Brazil,SAO PAULO,2018,12,98.558
BRA,Brazil,SAO PAULO,2017,1,98.1979
BRA,Brazil,SAO PAULO,2017,2,98.1979
BRA,Brazil,SAO PAULO,2017,3,98.1979
BRA,Brazil,SAO PAULO,2017,4,98.1979
BRA,Brazil,SAO PAULO,2017,5,98.1979
BRA,Brazil,SAO PAULO,2017,6,98.1979
BRA,Brazil,SAO PAULO,2017,7,98.1979
BRA,Brazil,SAO PAULO,2017,8,98.1979
BRA,Brazil,SAO PAULO,2017,9,98.1979
BRA,Brazil,SAO PAULO,2017,10,98.1979
BRA,Brazil,SAO PAULO,2017,11,98.1979
BRA,Brazil,SAO PAULO,2017,12,98.1979
BRA,Brazil,SAO PAULO,2016,1,97.9218
BRA,Brazil,SAO PAULO,2016,2,97.9218
BRA,Brazil,SAO PAULO,2016,3,97.9218
BRA,Brazil,SAO PAULO,2016,4,97.9218
BRA,Brazil,SAO PAULO,2016,5,97.9218
BRA,Brazil,SAO PAULO,2016,6,97.9218
BRA,Brazil,SAO PAULO,2016,7,97.9218
BRA,Brazil,SAO PAULO,2016,8,97.9218
BRA,Brazil,SAO PAULO,2016,9,97.9218
BRA,Brazil,SAO PAULO,2016,10,97.9218
BRA,Brazil,SAO PAULO,2016,11,97.9218
BRA,Brazil,SAO PAULO,2016,12,97.9218
BRA,Brazil,SAO PAULO,2015,1,97.7078
BRA,Brazil,SAO PAULO,2015,2,97.7078
BRA,Brazil,SAO PAULO,2015,3,97.7078
BRA,Brazil,SAO PAULO,2015,4,97.7078
BRA,Brazil,SAO PAULO,2015,5,97.7078
BRA,Brazil,SAO PAULO,2015,6,97.7078
BRA,Brazil,SAO PAULO,2015,7,97.7078
BRA,Brazil,SAO PAULO,2015,8,97.7078
BRA,Brazil,SAO PAULO,2015,9,97.7078
BRA,Brazil,SAO PAULO,2015,10,97.7078
BRA,Brazil,SAO PAULO,2015,11,97.7078
BRA,Brazil,SAO PAULO,2015,12,97.7078
BRA,Brazil,SAO PAULO,2014,1,97.4719
BRA,Brazil,SAO PAULO,2014,2,97.4719
BRA,Brazil,SAO PAULO,2014,3,97.4719
BRA,Brazil,SAO PAULO,2014,4,97.4719
BRA,Brazil,SAO PAULO,2014,5,97.4719
BRA,Brazil,SAO PAULO,2014,6,97.4719
BRA,Brazil,SAO PAULO,2014,7,97.4719
BRA,Brazil,SAO PAULO,2014,8,97.4719
BRA,Brazil,SAO PAULO,2014,9,97.4719
BRA,Brazil,SAO PAULO,2014,10,97.4719
BRA,Brazil,SAO PAULO,2014,11,97.4719
BRA,Brazil,SAO PAULO,2014,12,97.4719
BRA,Brazil,SERGIPE,2022,1,99.6149
BRA,Brazil,SERGIPE,2022,2,99.6149
BRA,Brazil,SERGIPE,2022,3,99.6149
BRA,Brazil,SERGIPE,2022,4,99.6149
BRA,Brazil,SERGIPE,2022,5,99.6149
BRA,Brazil,SERGIPE,2022,6,99.6149
BRA,Brazil,SERGIPE,2022,7,99.6149
BRA,Brazil,SERGIPE,2022,8,99.6149
BRA,Brazil,SERGIPE,2022,9,99.6149
BRA,Brazil,SERGIPE,2022,10,99.6149
BRA,Brazil,SERGIPE,2022,11,99.6149
BRA,Brazil,SERGIPE,2022,12,99.6149
BRA,Brazil,SERGIPE,2021,1,99.4273
BRA,Brazil,SERGIPE,2021,2,99.4273
BRA,Brazil,SERGIPE,2021,3,99.4273
BRA,Brazil,SERGIPE,2021,4,99.4273
BRA,Brazil,SERGIPE,2021,5,99.4273
BRA,Brazil,SERGIPE,2021,6,99.4273
BRA,Brazil,SERGIPE,2021,7,99.4273
BRA,Brazil,SERGIPE,2021,8,99.4273
BRA,Brazil,SERGIPE,2021,9,99.4273
BRA,Brazil,SERGIPE,2021,10,99.4273
BRA,Brazil,SERGIPE,2021,11,99.4273
BRA,Brazil,SERGIPE,2021,12,99.4273
BRA,Brazil,SERGIPE,2020,1,99.0721
BRA,Brazil,SERGIPE,2020,2,99.0721
BRA,Brazil,SERGIPE,2020,3,99.0721
BRA,Brazil,SERGIPE,2020,4,99.0721
BRA,Brazil,SERGIPE,2020,5,99.0721
BRA,Brazil,SERGIPE,2020,6,99.0721
BRA,Brazil,SERGIPE,2020,7,99.0721
BRA,Brazil,SERGIPE,2020,8,99.0721
BRA,Brazil,SERGIPE,2020,9,99.0721
BRA,Brazil,SERGIPE,2020,10,99.0721
BRA,Brazil,SERGIPE,2020,11,99.0721
BRA,Brazil,SERGIPE,2020,12,99.0721
BRA,Brazil,SERGIPE,2019,1,98.7731
BRA,Brazil,SERGIPE,2019,2,98.7731
BRA,Brazil,SERGIPE,2019,3,98.7731
BRA,Brazil,SERGIPE,2019,4,98.7731
BRA,Brazil,SERGIPE,2019,5,98.7731
BRA,Brazil,SERGIPE,2019,6,98.7731
BRA,Brazil,SERGIPE,2019,7,98.7731
BRA,Brazil,SERGIPE,2019,8,98.7731
BRA,Brazil,SERGIPE,2019,9,98.7731
BRA,Brazil,SERGIPE,2019,10,98.7731
BRA,Brazil,SERGIPE,2019,11,98.7731
BRA,Brazil,SERGIPE,2019,12,98.7731
BRA,Brazil,SERGIPE,2018,1,98.558
BRA,Brazil,SERGIPE,2018,2,98.558
BRA,Brazil,SERGIPE,2018,3,98.558
BRA,Brazil,SERGIPE,2018,4,98.558
BRA,Brazil,SERGIPE,2018,5,98.558
BRA,Brazil,SERGIPE,2018,6,98.558
BRA,Brazil,SERGIPE,2018,7,98.558
BRA,Brazil,SERGIPE,2018,8,98.558
BRA,Brazil,SERGIPE,2018,9,98.558
BRA,Brazil,SERGIPE,2018,10,98.558
BRA,Brazil,SERGIPE,2018,11,98.558
BRA,Brazil,SERGIPE,2018,12,98.558
BRA,Brazil,SERGIPE,2017,1,98.1979
BRA,Brazil,SERGIPE,2017,2,98.1979
BRA,Brazil,SERGIPE,2017,3,98.1979
BRA,Brazil,SERGIPE,2017,4,98.1979
BRA,Brazil,SERGIPE,2017,5,98.1979
BRA,Brazil,SERGIPE,2017,6,98.1979
BRA,Brazil,SERGIPE,2017,7,98.1979
BRA,Brazil,SERGIPE,2017,8,98.1979
BRA,Brazil,SERGIPE,2017,9,98.1979
BRA,Brazil,SERGIPE,2017,10,98.1979
BRA,Brazil,SERGIPE,2017,11,98.1979
BRA,Brazil,SERGIPE,2017,12,98.1979
BRA,Brazil,SERGIPE,2016,1,97.9218
BRA,Brazil,SERGIPE,2016,2,97.9218
BRA,Brazil,SERGIPE,2016,3,97.9218
BRA,Brazil,SERGIPE,2016,4,97.9218
BRA,Brazil,SERGIPE,2016,5,97.9218
BRA,Brazil,SERGIPE,2016,6,97.9218
BRA,Brazil,SERGIPE,2016,7,97.9218
BRA,Brazil,SERGIPE,2016,8,97.9218
BRA,Brazil,SERGIPE,2016,9,97.9218
BRA,Brazil,SERGIPE,2016,10,97.9218
BRA,Brazil,SERGIPE,2016,11,97.9218
BRA,Brazil,SERGIPE,2016,12,97.9218
BRA,Brazil,SERGIPE,2015,1,97.7078
BRA,Brazil,SERGIPE,2015,2,97.7078
BRA,Brazil,SERGIPE,2015,3,97.7078
BRA,Brazil,SERGIPE,2015,4,97.7078
BRA,Brazil,SERGIPE,2015,5,97.7078
BRA,Brazil,SERGIPE,2015,6,97.7078
BRA,Brazil,SERGIPE,2015,7,97.7078
BRA,Brazil,SERGIPE,2015,8,97.7078
BRA,Brazil,SERGIPE,2015,9,97.7078
BRA,Brazil,SERGIPE,2015,10,97.7078
BRA,Brazil,SERGIPE,2015,11,97.7078
BRA,Brazil,SERGIPE,2015,12,97.7078
BRA,Brazil,SERGIPE,2014,1,97.4719
BRA,Brazil,SERGIPE,2014,2,97.4719
BRA,Brazil,SERGIPE,2014,3,97.4719
BRA,Brazil,SERGIPE,2014,4,97.4719
BRA,Brazil,SERGIPE,2014,5,97.4719
BRA,Brazil,SERGIPE,2014,6,97.4719
BRA,Brazil,SERGIPE,2014,7,97.4719
BRA,Brazil,SERGIPE,2014,8,97.4719
BRA,Brazil,SERGIPE,2014,9,97.4719
BRA,Brazil,SERGIPE,2014,10,97.4719
BRA,Brazil,SERGIPE,2014,11,97.4719
BRA,Brazil,SERGIPE,2014,12,97.4719
BRA,Brazil,TOCANTINS,2022,1,99.6149
BRA,Brazil,TOCANTINS,2022,2,99.6149
BRA,Brazil,TOCANTINS,2022,3,99.6149
BRA,Brazil,TOCANTINS,2022,4,99.6149
BRA,Brazil,TOCANTINS,2022,5,99.6149
BRA,Brazil,TOCANTINS,2022,6,99.6149
BRA,Brazil,TOCANTINS,2022,7,99.6149
BRA,Brazil,TOCANTINS,2022,8,99.6149
BRA,Brazil,TOCANTINS,2022,9,99.6149
BRA,Brazil,TOCANTINS,2022,10,99.6149
BRA,Brazil,TOCANTINS,2022,11,99.6149
BRA,Brazil,TOCANTINS,2022,12,99.6149
BRA,Brazil,TOCANTINS,2021,1,99.4273
BRA,Brazil,TOCANTINS,2021,2,99.4273
BRA,Brazil,TOCANTINS,2021,3,99.4273
BRA,Brazil,TOCANTINS,2021,4,99.4273
BRA,Brazil,TOCANTINS,2021,5,99.4273
BRA,Brazil,TOCANTINS,2021,6,99.4273
BRA,Brazil,TOCANTINS,2021,7,99.4273
BRA,Brazil,TOCANTINS,2021,8,99.4273
BRA,Brazil,TOCANTINS,2021,9,99.4273
BRA,Brazil,TOCANTINS,2021,10,99.4273
BRA,Brazil,TOCANTINS,2021,11,99.4273
BRA,Brazil,TOCANTINS,2021,12,99.4273
BRA,Brazil,TOCANTINS,2020,1,99.0721
BRA,Brazil,TOCANTINS,2020,2,99.0721
BRA,Brazil,TOCANTINS,2020,3,99.0721
BRA,Brazil,TOCANTINS,2020,4,99.0721
BRA,Brazil,TOCANTINS,2020,5,99.0721
BRA,Brazil,TOCANTINS,2020,6,99.0721
BRA,Brazil,TOCANTINS,2020,7,99.0721
BRA,Brazil,TOCANTINS,2020,8,99.0721
BRA,Brazil,TOCANTINS,2020,9,99.0721
BRA,Brazil,TOCANTINS,2020,10,99.0721
BRA,Brazil,TOCANTINS,2020,11,99.0721
BRA,Brazil,TOCANTINS,2020,12,99.0721
BRA,Brazil,TOCANTINS,2019,1,98.7731
BRA,Brazil,TOCANTINS,2019,2,98.7731
BRA,Brazil,TOCANTINS,2019,3,98.7731
BRA,Brazil,TOCANTINS,2019,4,98.7731
BRA,Brazil,TOCANTINS,2019,5,98.7731
BRA,Brazil,TOCANTINS,2019,6,98.7731
BRA,Brazil,TOCANTINS,2019,7,98.7731
BRA,Brazil,TOCANTINS,2019,8,98.7731
BRA,Brazil,TOCANTINS,2019,9,98.7731
BRA,Brazil,TOCANTINS,2019,10,98.7731
BRA,Brazil,TOCANTINS,2019,11,98.7731
BRA,Brazil,TOCANTINS,2019,12,98.7731
BRA,Brazil,TOCANTINS,2018,1,98.558
BRA,Brazil,TOCANTINS,2018,2,98.558
BRA,Brazil,TOCANTINS,2018,3,98.558
BRA,Brazil,TOCANTINS,2018,4,98.558
BRA,Brazil,TOCANTINS,2018,5,98.558
BRA,Brazil,TOCANTINS,2018,6,98.558
BRA,Brazil,TOCANTINS,2018,7,98.558
BRA,Brazil,TOCANTINS,2018,8,98.558
BRA,Brazil,TOCANTINS,2018,9,98.558
BRA,Brazil,TOCANTINS,2018,10,98.558
BRA,Brazil,TOCANTINS,2018,11,98.558
BRA,Brazil,TOCANTINS,2018,12,98.558
BRA,Brazil,TOCANTINS,2017,1,98.1979
BRA,Brazil,TOCANTINS,2017,2,98.1979
BRA,Brazil,TOCANTINS,2017,3,98.1979
BRA,Brazil,TOCANTINS,2017,4,98.1979
BRA,Brazil,TOCANTINS,2017,5,98.1979
BRA,Brazil,TOCANTINS,2017,6,98.1979
BRA,Brazil,TOCANTINS,2017,7,98.1979
BRA,Brazil,TOCANTINS,2017,8,98.1979
BRA,Brazil,TOCANTINS,2017,9,98.1979
BRA,Brazil,TOCANTINS,2017,10,98.1979
BRA,Brazil,TOCANTINS,2017,11,98.1979
BRA,Brazil,TOCANTINS,2017,12,98.1979
BRA,Brazil,TOCANTINS,2016,1,97.9218
BRA,Brazil,TOCANTINS,2016,2,97.9218
BRA,Brazil,TOCANTINS,2016,3,97.9218
BRA,Brazil,TOCANTINS,2016,4,97.9218
BRA,Brazil,TOCANTINS,2016,5,97.9218
BRA,Brazil,TOCANTINS,2016,6,97.9218
BRA,Brazil,TOCANTINS,2016,7,97.9218
BRA,Brazil,TOCANTINS,2016,8,97.9218
BRA,Brazil,TOCANTINS,2016,9,97.9218
BRA,Brazil,TOCANTINS,2016,10,97.9218
BRA,Brazil,TOCANTINS,2016,11,97.9218
BRA,Brazil,TOCANTINS,2016,12,97.9218
BRA,Brazil,TOCANTINS,2015,1,97.7078
BRA,Brazil,TOCANTINS,2015,2,97.7078
BRA,Brazil,TOCANTINS,2015,3,97.7078
BRA,Brazil,TOCANTINS,2015,4,97.7078
BRA,Brazil,TOCANTINS,2015,5,97.7078
BRA,Brazil,TOCANTINS,2015,6,97.7078
BRA,Brazil,TOCANTINS,2015,7,97.7078
BRA,Brazil,TOCANTINS,2015,8,97.7078
BRA,Brazil,TOCANTINS,2015,9,97.7078
BRA,Brazil,TOCANTINS,2015,10,97.7078
BRA,Brazil,TOCANTINS,2015,11,97.7078
BRA,Brazil,TOCANTINS,2015,12,97.7078
BRA,Brazil,TOCANTINS,2014,1,97.4719
BRA,Brazil,TOCANTINS,2014,2,97.4719
BRA,Brazil,TOCANTINS,2014,3,97.4719
BRA,Brazil,TOCANTINS,2014,4,97.4719
BRA,Brazil,TOCANTINS,2014,5,97.4719
BRA,Brazil,TOCANTINS,2014,6,97.4719
BRA,Brazil,TOCANTINS,2014,7,97.4719
BRA,Brazil,TOCANTINS,2014,8,97.4719
BRA,Brazil,TOCANTINS,2014,9,97.4719
BRA,Brazil,TOCANTINS,2014,10,97.4719
BRA,Brazil,TOCANTINS,2014,11,97.4719
BRA,Brazil,TOCANTINS,2014,12,97.4719
COL,Colombia,AMAZONAS,2022,1,96.738
COL,Colombia,AMAZONAS,2022,2,96.738
COL,Colombia,AMAZONAS,2022,3,96.738
COL,Colombia,AMAZONAS,2022,4,96.738
COL,Colombia,AMAZONAS,2022,5,96.738
COL,Colombia,AMAZONAS,2022,6,96.738
COL,Colombia,AMAZONAS,2022,7,96.738
COL,Colombia,AMAZONAS,2022,8,96.738
COL,Colombia,AMAZONAS,2022,9,96.738
COL,Colombia,AMAZONAS,2022,10,96.738
COL,Colombia,AMAZONAS,2022,11,96.738
COL,Colombia,AMAZONAS,2022,12,96.738
COL,Colombia,AMAZONAS,2021,1,96.5223
COL,Colombia,AMAZONAS,2021,2,96.5223
COL,Colombia,AMAZONAS,2021,3,96.5223
COL,Colombia,AMAZONAS,2021,4,96.5223
COL,Colombia,AMAZONAS,2021,5,96.5223
COL,Colombia,AMAZONAS,2021,6,96.5223
COL,Colombia,AMAZONAS,2021,7,96.5223
COL,Colombia,AMAZONAS,2021,8,96.5223
COL,Colombia,AMAZONAS,2021,9,96.5223
COL,Colombia,AMAZONAS,2021,10,96.5223
COL,Colombia,AMAZONAS,2021,11,96.5223
COL,Colombia,AMAZONAS,2021,12,96.5223
COL,Colombia,AMAZONAS,2020,1,96.3026
COL,Colombia,AMAZONAS,2020,2,96.3026
COL,Colombia,AMAZONAS,2020,3,96.3026
COL,Colombia,AMAZONAS,2020,4,96.3026
COL,Colombia,AMAZONAS,2020,5,96.3026
COL,Colombia,AMAZONAS,2020,6,96.3026
COL,Colombia,AMAZONAS,2020,7,96.3026
COL,Colombia,AMAZONAS,2020,8,96.3026
COL,Colombia,AMAZONAS,2020,9,96.3026
COL,Colombia,AMAZONAS,2020,10,96.3026
COL,Colombia,AMAZONAS,2020,11,96.3026
COL,Colombia,AMAZONAS,2020,12,96.3026
COL,Colombia,AMAZONAS,2019,1,96.0786
COL,Colombia,AMAZONAS,2019,2,96.0786
COL,Colombia,AMAZONAS,2019,3,96.0786
COL,Colombia,AMAZONAS,2019,4,96.0786
COL,Colombia,AMAZONAS,2019,5,96.0786
COL,Colombia,AMAZONAS,2019,6,96.0786
COL,Colombia,AMAZONAS,2019,7,96.0786
COL,Colombia,AMAZONAS,2019,8,96.0786
COL,Colombia,AMAZONAS,2019,9,96.0786
COL,Colombia,AMAZONAS,2019,10,96.0786
COL,Colombia,AMAZONAS,2019,11,96.0786
COL,Colombia,AMAZONAS,2019,12,96.0786
COL,Colombia,AMAZONAS,2018,1,95.8504
COL,Colombia,AMAZONAS,2018,2,95.8504
COL,Colombia,AMAZONAS,2018,3,95.8504
COL,Colombia,AMAZONAS,2018,4,95.8504
COL,Colombia,AMAZONAS,2018,5,95.8504
COL,Colombia,AMAZONAS,2018,6,95.8504
